खै	885	2
त्वि	883	4
त्स्य	882	5
इँ	878	2
त्तः	878	4
त्प्र	871	5
ड्रा	869	4
•	869	1
प्न	868	3
स्वे	867	4
°	867	1
षं	866	2
वाँ	865	3
प्टे	863	4
स्त्रं	861	6
न्धिः	860	5
क्यू	859	4
त्त्वं	858	6
र्षं	858	4
ज्जा	857	4
ण्डः	855	4
थॉ	853	2
न्ज	852	3
ग्ना	852	4
ल्न	848	3
ण्टा	847	4
र्सा	847	4
+	846	1
ष्ठी	846	4
र्याः	844	5
द्भु	843	4
छू	839	2
ठं	836	2
ब्दि	835	4
र्ते	829	4
ज़ो	828	3
बों	826	3
न्नः	824	4
स्स	823	3
डै	823	2
स्टॉ	819	4
ब्बा	819	4
च्यु	818	4
ड्डी	816	4
र्थो	813	4
र्फे	813	4
ग्रो	812	4
ख्यि	811	4
म्व	809	3
श्चे	809	4
धै	808	2
ष्पा	805	4
भ्रं	802	4
ण्ड्	802	4
भाँ	801	3
स्ये	800	4
छं	798	2
न्यं	796	4
लीं	795	3
जीं	795	3
ण्व	792	3
श्रू	788	4
ट्टो	787	4
ऐं	786	2
नॅ	782	2
ड्यां	782	5
ड्रि	781	4
झ्या	779	4
म्भः	779	4
ळु	775	2
न्तौ	773	4
प्नु	772	4
फ्ता	771	4
ब्य	770	3
न्च	768	3
गॉ	767	2
ह्वा	766	4
द्वौ	766	4
द्मा	765	4
धाः	761	3
र्पा	760	4
ग्रां	759	5
म्यू	756	4
न्छे	756	4
ब्दः	755	4
शॉ	754	2
क्ट्रॉ	754	6
व्यां	753	5
व्यः	752	4
ब्	749	2
ट्टे	748	4
क्षं	747	4
न्मु	742	4
न्तुं	741	5
र्डि	739	4
—	736	1
र्गों	733	5
ष्टाः	728	5
ष्यः	728	4
हिः	725	3
क्यु	724	4
न्थो	723	4
ष्व	722	3
ङ्	720	2
ङ्गो	720	4
प्तुं	720	5
हँ	719	2
त्र्या	719	6
ग्स	717	3
न्जि	716	4
ष्टे	714	4
ल्टा	712	4
घ्या	710	4
र्णो	709	4
अा	709	2
फ्नै	709	4
स्थां	707	5
ब्धि	706	4
म्मु	706	4
ढू	704	2
झू	704	2
र्म्यु	704	6
ष्ठः	704	4
क़ा	702	3
न्सा	701	4
टः	699	2
डं	698	2
ज़े	698	3
