★	1	1
ฐํ	1	2
ท์ฺ	1	3
ขิ์	1	3
ษํ	1	2
ร๎	1	2
ม๋	1	2
ฏ๊	1	2
ไ่	1	2
ฑํ	1	2
ศ๊	1	2
ะ̤	1	2
ย̎	1	2
ต์์	1	3
ุ่	1	2
5ุ	1	2
ร์ั	1	3
ฐฺ	1	2
า้	1	2
┤	1	1
│	1	1
○้	1	2
「	1	1
ดฺ์	1	3
ษ๊	1	2
¡	1	1
ษำ	1	2
ชํ้	1	3
ตุุ	1	3
ษ้	1	2
เ้	1	2
ฬ์	1	2
ธ๊	1	2
มูู่	1	4
)ุ	1	2
ชุํ	1	3
นุํ	1	3
ริํ	1	3
◌ุ	1	2
◌ู	1	2
◌็	1	2
◌๎	1	2
พ๎	1	2
ผ๎	1	2
◌ฺ	1	2
◌้	1	2
◌๊	1	2
นำ้	1	3
－	1	1
มูู	1	3
ถึึ	1	3
พ๊	1	2
ฐ่	1	2
ร์์	1	3
ป่่	1	3
～	1	1
ณฺ์	1	3
ษฺ์	1	3
รึ่่	1	4
อ้ำ	1	3
ฮ่ำ	1	3
ภ่	1	2
กุุ	1	3
ฆฺ	1	2
ย์์	1	3
ชีิ	1	3
ล่่	1	3
ผู้ำ	1	4
→	1	1
ฮ๋	1	2
ส่่	1	3
ย้่	1	3
เื	1	2
《	1	1
》	1	1
กื่	1	3
กื๊	1	3
ก็้	1	3
ก็๊	1	3
ก็๋	1	3
ขั๊	1	3
ขั๋	1	3
ขิ๊	1	3
ขิ๋	1	3
ขี๊	1	3
ขี๋	1	3
ขึ๊	1	3
ขึ๋	1	3
ขื๊	1	3
ขื๋	1	3
ขุ๊	1	3
ขุ๋	1	3
ขู้	1	3
ขู๊	1	3
ขู๋	1	3
