character	code_hex	rank	freq
땑	EA07 EC40	4110	2
땖	EA08 EC40	4111	2
땢	EA09 EC40	4112	2
땩	EA0A EC40	4113	2
땭	EA00 EC2C	4114	2
땲	EA01 EC2C	4115	2
땳	EA02 EC2C	4116	2
땵	EA03 EC2C	4117	2
땶	EA04 EC2C	4118	2
땷	EA05 EC2C	4119	2
땼	EA06 EC2C	4120	2
땽	EA07 EC2C	4121	2
땾	EA08 EC2C	4122	2
떆	EA09 EC2C	4123	2
떈	EA0A EC2C	4124	2
떉	EA00 EC2D	4125	2
떋	EA01 EC2D	4126	2
떍	EA02 EC2D	4127	2
떎	EA03 EC2D	4128	2
떏	EA04 EC2D	4129	2
떐	EA05 EC2D	4130	2
떙	EA06 EC2D	4131	2
떚	EA07 EC2D	4132	2
떛	EA08 EC2D	4133	2
떝	EA09 EC2D	4134	2
떥	EA0A EC2D	4135	2
떦	EA00 EC2E	4136	2
떬	EA01 EC2E	4137	2
떭	EA02 EC2E	4138	2
떯	EA03 EC2E	4139	2
떶	EA04 EC2E	4140	2
뗂	EA05 EC2E	4141	2
뗃	EA06 EC2E	4142	2
뗇	EA07 EC2E	4143	2
뗋	EA08 EC2E	4144	2
뗔	EA09 EC2E	4145	2
뗜	EA0A EC2E	4146	2
뗞	EA00 EC71	4147	2
뗧	EA01 EC71	4148	2
뗨	EA02 EC71	4149	2
뗩	EA03 EC71	4150	2
뗫	EA04 EC71	4151	2
뗮	EA05 EC71	4152	2
뗰	EA06 EC71	4153	2
뗲	EA07 EC71	4154	2
뗴	EA08 EC71	4155	2
뗸	EA09 EC71	4156	2
똀	EA0A EC71	4157	2
똂	EA00 EC3A	4158	2
똉	EA01 EC3A	4159	2
똋	EA02 EC3A	4160	2
똍	EA03 EC3A	4161	2
똎	EA04 EC3A	4162	2
똏	EA05 EC3A	4163	2
똖	EA06 EC3A	4164	2
똗	EA07 EC3A	4165	2
똙	EA08 EC3A	4166	2
똚	EA09 EC3A	4167	2
똛	EA0A EC3A	4168	2
똢	EA00 EC3D	4169	2
똩	EA01 EC3D	4170	2
똪	EA02 EC3D	4171	2
똫	EA03 EC3D	4172	2
똭	EA04 EC3D	4173	2
똮	EA05 EC3D	4174	2
똯	EA06 EC3D	4175	2
똱	EA07 EC3D	4176	2
똶	EA08 EC3D	4177	2
똹	EA09 EC3D	4178	2
똺	EA0A EC3D	4179	2
똼	EA00 EC4C	4180	2
뙀	EA01 EC4C	4181	2
뙁	EA02 EC4C	4182	2
뙂	EA03 EC4C	4183	2
뙃	EA04 EC4C	4184	2
뙆	EA05 EC4C	4185	2
뙊	EA06 EC4C	4186	2
뙍	EA07 EC4C	4187	2
뙏	EA08 EC4C	4188	2
뙑	EA09 EC4C	4189	2
뙔	EA0A EC4C	4190	2
뙕	EA00 EA06 EA2C	4191	2
뙗	EA01 EA06 EA2C	4192	2
뙞	EA02 EA06 EA2C	4193	2
뙟	EA03 EA06 EA2C	4194	2
뙡	EA04 EA06 EA2C	4195	2
뙢	EA05 EA06 EA2C	4196	2
뙰	EA06 EA06 EA2C	4197	2
뙲	EA07 EA06 EA2C	4198	2
뙳	EA08 EA06 EA2C	4199	2
뙵	EA09 EA06 EA2C	4200	2
뙸	EA0A EA06 EA2C	4201	2
뙻	EA00 ED49	4202	2
뚁	EA01 ED49	4203	2
뚇	EA02 ED49	4204	2
뚊	EA03 ED49	4205	2
뚋	EA04 ED49	4206	2
뚎	EA05 ED49	4207	2
뚑	EA06 ED49	4208	2
뚔	EA07 ED49	4209	2
뚕	EA08 ED49	4210	2
뚖	EA09 ED49	4211	2
뚗	EA0A ED49	4212	2
뚙	EA00 EC47	4213	2
뚰	EA01 EC47	4214	2
뚲	EA02 EC47	4215	2
뚵	EA03 EC47	4216	2
뚸	EA04 EC47	4217	2
뚹	EA05 EC47	4218	2
뚼	EA06 EC47	4219	2
뛂	EA07 EC47	4220	2
뛉	EA08 EC47	4221	2
뛋	EA09 EC47	4222	2
뛌	EA0A EC47	4223	2
뛍	EA00 EC56	4224	2
뛔	EA01 EC56	4225	2
뛕	EA02 EC56	4226	2
뛗	EA03 EC56	4227	2
뛚	EA04 EC56	4228	2
뛛	EA05 EC56	4229	2
뛞	EA06 EC56	4230	2
뛟	EA07 EC56	4231	2
뛢	EA08 EC56	4232	2
뛣	EA09 EC56	4233	2
뛤	EA0A EC56	4234	2
뛧	EA00 EC4D	4235	2
뛩	EA01 EC4D	4236	2
뛪	EA02 EC4D	4237	2
뛭	EA03 EC4D	4238	2
뛵	EA04 EC4D	4239	2
뛶	EA05 EC4D	4240	2
뛺	EA06 EC4D	4241	2
뛻	EA07 EC4D	4242	2
뛼	EA08 EC4D	4243	2
뛾	EA09 EC4D	4244	2
뛿	EA0A EC4D	4245	2
뜅	EA00 EC5A	4246	2
뜆	EA01 EC5A	4247	2
뜋	EA02 EC5A	4248	2
뜌	EA03 EC5A	4249	2
뜏	EA04 EC5A	4250	2
뜒	EA05 EC5A	4251	2
뜖	EA06 EC5A	4252	2
뜗	EA07 EC5A	4253	2
뜙	EA08 EC5A	4254	2
뜥	EA09 EC5A	4255	2
뜮	EA0A EC5A	4256	2
뜱	EA00 EC5B	4257	2
뜲	EA01 EC5B	4258	2
뜺	EA02 EC5B	4259	2
뜼	EA03 EC5B	4260	2
뜽	EA04 EC5B	4261	2
띀	EA05 EC5B	4262	2
띂	EA06 EC5B	4263	2
띋	EA07 EC5B	4264	2
띍	EA08 EC5B	4265	2
띎	EA09 EC5B	4266	2
띏	EA0A EC5B	4267	2
띖	EA00 EC63	4268	2
띗	EA01 EC63	4269	2
띙	EA02 EC63	4270	2
띛	EA03 EC63	4271	2
띣	EA04 EC63	4272	2
띦	EA05 EC63	4273	2
띩	EA06 EC63	4274	2
띫	EA07 EC63	4275	2
띮	EA08 EC63	4276	2
띳	EA09 EC63	4277	2
띹	EA0A EC63	4278	2
띻	EA00 EC69	4279	2
랃	EA01 EC69	4280	2
랇	EA02 EC69	4281	2
랉	EA03 EC69	4282	2
랋	EA04 EC69	4283	2
랒	EA05 EC69	4284	2
랔	EA06 EC69	4285	2
랟	EA07 EC69	4286	2
랤	EA08 EC69	4287	2
랥	EA09 EC69	4288	2
랧	EA0A EC69	4289	2
랰	EA00 EC6E	4290	2
랹	EA01 EC6E	4291	2
랿	EA02 EC6E	4292	2
럃	EA03 EC6E	4293	2
럄	EA04 EC6E	4294	2
럈	EA05 EC6E	4295	2
럌	EA06 EC6E	4296	2
럑	EA07 EC6E	4297	2
럒	EA08 EC6E	4298	2
럛	EA09 EC6E	4299	2
럜	EA0A EC6E	4300	2
럟	EA00 EC6F	4301	2
럣	EA01 EC6F	4302	2
럥	EA02 EC6F	4303	2
럨	EA03 EC6F	4304	2
럲	EA04 EC6F	4305	2
럵	EA05 EC6F	4306	2
럹	EA06 EC6F	4307	2
렃	EA07 EC6F	4308	2
렄	EA08 EC6F	4309	2
렍	EA09 EC6F	4310	2
렎	EA0A EC6F	4311	2
렑	EA00 EC77	4312	2
렒	EA01 EC77	4313	2
렕	EA02 EC77	4314	2
렣	EA03 EC77	4315	2
렩	EA04 EC77	4316	2
렪	EA05 EC77	4317	2
렫	EA06 EC77	4318	2
렯	EA07 EC77	4319	2
렻	EA08 EC77	4320	2
렽	EA09 EC77	4321	2
렾	EA0A EC77	4322	2
렿	EA00 EC7C	4323	2
롁	EA01 EC7C	4324	2
롑	EA02 EC7C	4325	2
롓	EA03 EC7C	4326	2
롛	EA04 EC7C	4327	2
롟	EA05 EC7C	4328	2
롢	EA06 EC7C	4329	2
롥	EA07 EC7C	4330	2
롦	EA08 EC7C	4331	2
롨	EA09 EC7C	4332	2
롰	EA0A EC7C	4333	2
롲	EA00 EC7F	4334	2
롵	EA01 EC7F	4335	2
롶	EA02 EC7F	4336	2
롻	EA03 EC7F	4337	2
뢁	EA04 EC7F	4338	2
뢂	EA05 EC7F	4339	2
뢃	EA06 EC7F	4340	2
뢋	EA07 EC7F	4341	2
뢍	EA08 EC7F	4342	2
뢎	EA09 EC7F	4343	2
뢒	EA0A EC7F	4344	2
뢓	EA00 EC81	4345	2
뢕	EA01 EC81	4346	2
뢖	EA02 EC81	4347	2
뢛	EA03 EC81	4348	2
뢟	EA04 EC81	4349	2
뢡	EA05 EC81	4350	2
뢢	EA06 EC81	4351	2
뢤	EA07 EC81	4352	2
뢥	EA08 EC81	4353	2
뢬	EA09 EC81	4354	2
뢭	EA0A EC81	4355	2
뢯	EA00 EC82	4356	2
뢷	EA01 EC82	4357	2
뢹	EA02 EC82	4358	2
뢺	EA03 EC82	4359	2
뢾	EA04 EC82	4360	2
뢿	EA05 EC82	4361	2
룃	EA06 EC82	4362	2
룇	EA07 EC82	4363	2
룑	EA08 EC82	4364	2
룓	EA09 EC82	4365	2
룕	EA0A EC82	4366	2
룘	EA00 EC87	4367	2
룚	EA01 EC87	4368	2
룜	EA02 EC87	4369	2
룤	EA03 EC87	4370	2
룯	EA04 EC87	4371	2
룳	EA05 EC87	4372	2
룿	EA06 EC87	4373	2
뤂	EA07 EC87	4374	2
뤈	EA08 EC87	4375	2
뤏	EA09 EC87	4376	2
뤐	EA0A EC87	4377	2
뤒	EA00 EC98	4378	2
뤔	EA01 EC98	4379	2
뤕	EA02 EC98	4380	2
뤗	EA03 EC98	4381	2
뤚	EA04 EC98	4382	2
뤜	EA05 EC98	4383	2
뤡	EA06 EC98	4384	2
뤢	EA07 EC98	4385	2
뤨	EA08 EC98	4386	2
뤪	EA09 EC98	4387	2
뤭	EA0A EC98	4388	2
뤮	EA00 EC95	4389	2
뤯	EA01 EC95	4390	2
뤲	EA02 EC95	4391	2
뤴	EA03 EC95	4392	2
뤶	EA04 EC95	4393	2
뤷	EA05 EC95	4394	2
뤹	EA06 EC95	4395	2
륇	EA07 EC95	4396	2
륈	EA08 EC95	4397	2
륑	EA09 EC95	4398	2
륓	EA0A EC95	4399	2
륕	EA00 EC93	4400	2
륖	EA01 EC93	4401	2
륚	EA02 EC93	4402	2
륝	EA03 EC93	4403	2
륞	EA04 EC93	4404	2
륟	EA05 EC93	4405	2
륢	EA06 EC93	4406	2
륣	EA07 EC93	4407	2
륥	EA08 EC93	4408	2
륪	EA09 EC93	4409	2
륰	EA0A EC93	4410	2
륶	EA00 EC9D	4411	2
륹	EA01 EC9D	4412	2
륻	EA02 EC9D	4413	2
릀	EA03 EC9D	4414	2
릆	EA04 EC9D	4415	2
릌	EA05 EC9D	4416	2
릑	EA06 EC9D	4417	2
릔	EA07 EC9D	4418	2
릖	EA08 EC9D	4419	2
릚	EA09 EC9D	4420	2
릝	EA0A EC9D	4421	2
릞	EA00 ECA2	4422	2
릥	EA01 ECA2	4423	2
릧	EA02 ECA2	4424	2
릱	EA03 ECA2	4425	2
릵	EA04 ECA2	4426	2
릸	EA05 ECA2	4427	2
릹	EA06 ECA2	4428	2
릺	EA07 ECA2	4429	2
맂	EA08 ECA2	4430	2
맄	EA09 ECA2	4431	2
맍	EA0A ECA2	4432	2
맕	EA00 ECE6	4433	2
맠	EA01 ECE6	4434	2
맫	EA02 ECE6	4435	2
맮	EA03 ECE6	4436	2
맶	EA04 ECE6	4437	2
먂	EA05 ECE6	4438	2
먆	EA06 ECE6	4439	2
먇	EA07 ECE6	4440	2
먊	EA08 ECE6	4441	2
먎	EA09 ECE6	4442	2
먑	EA0A ECE6	4443	2
먔	EA00 ECA6	4444	2
먘	EA01 ECA6	4445	2
먙	EA02 ECA6	4446	2
먛	EA03 ECA6	4447	2
먞	EA04 ECA6	4448	2
먠	EA05 ECA6	4449	2
먢	EA06 ECA6	4450	2
먥	EA07 ECA6	4451	2
먦	EA08 ECA6	4452	2
먫	EA09 ECA6	4453	2
먬	EA0A ECA6	4454	2
먵	EA00 ED28	4455	2
먺	EA01 ED28	4456	2
먽	EA02 ED28	4457	2
먾	EA03 ED28	4458	2
멃	EA04 ED28	4459	2
멅	EA05 ED28	4460	2
멚	EA06 ED28	4461	2
멠	EA07 ED28	4462	2
멣	EA08 ED28	4463	2
멦	EA09 ED28	4464	2
멬	EA0A ED28	4465	2
멭	EA00 ECBF	4466	2
멯	EA01 ECBF	4467	2
멲	EA02 ECBF	4468	2
멵	EA03 ECBF	4469	2
멽	EA04 ECBF	4470	2
몂	EA05 ECBF	4471	2
몒	EA06 ECBF	4472	2
몔	EA07 ECBF	4473	2
몕	EA08 ECBF	4474	2
몙	EA09 ECBF	4475	2
몛	EA0A ECBF	4476	2
몜	EA00 EA0A EA2E	4477	2
몢	EA01 EA0A EA2E	4478	2
몣	EA02 EA0A EA2E	4479	2
몤	EA03 EA0A EA2E	4480	2
몭	EA04 EA0A EA2E	4481	2
몴	EA05 EA0A EA2E	4482	2
몶	EA06 EA0A EA2E	4483	2
몷	EA07 EA0A EA2E	4484	2
몾	EA08 EA0A EA2E	4485	2
뫈	EA09 EA0A EA2E	4486	2
뫉	EA0A EA0A EA2E	4487	2
뫋	EA00 ECA3	4488	2
뫌	EA01 ECA3	4489	2
뫏	EA02 ECA3	4490	2
뫐	EA03 ECA3	4491	2
뫒	EA04 ECA3	4492	2
뫘	EA05 ECA3	4493	2
뫚	EA06 ECA3	4494	2
뫛	EA07 ECA3	4495	2
뫠	EA08 ECA3	4496	2
뫣	EA09 ECA3	4497	2
뫤	EA0A ECA3	4498	2
뫦	EA00 ECAA	4499	2
뫩	EA01 ECAA	4500	2
뫲	EA02 ECAA	4501	2
뫴	EA03 ECAA	4502	2
뫵	EA04 ECAA	4503	2
뫷	EA05 ECAA	4504	2
뫸	EA06 ECAA	4505	2
뫿	EA07 ECAA	4506	2
묎	EA08 ECAA	4507	2
묕	EA09 ECAA	4508	2
묙	EA0A ECAA	4509	2
묚	EA00 ECAC	4510	2
묝	EA01 ECAC	4511	2
묞	EA02 ECAC	4512	2
묟	EA03 ECAC	4513	2
묣	EA04 ECAC	4514	2
묧	EA05 ECAC	4515	2
묭	EA06 ECAC	4516	2
묮	EA07 ECAC	4517	2
묰	EA08 ECAC	4518	2
묱	EA09 ECAC	4519	2
묷	EA0A ECAC	4520	2
묺	EA00 ECAD	4521	2
뭀	EA01 ECAD	4522	2
뭆	EA02 ECAD	4523	2
뭓	EA03 ECAD	4524	2
뭗	EA04 ECAD	4525	2
뭚	EA05 ECAD	4526	2
뭛	EA06 ECAD	4527	2
뭜	EA07 ECAD	4528	2
뭝	EA08 ECAD	4529	2
뭟	EA09 ECAD	4530	2
뭠	EA0A ECAD	4531	2
뭢	EA00 ECAF	4532	2
뭦	EA01 ECAF	4533	2
뭧	EA02 ECAF	4534	2
뭬	EA03 ECAF	4535	2
뭮	EA04 ECAF	4536	2
뭯	EA05 ECAF	4537	2
뭲	EA06 ECAF	4538	2
뭴	EA07 ECAF	4539	2
뭵	EA08 ECAF	4540	2
뭸	EA09 ECAF	4541	2
뭼	EA0A ECAF	4542	2
뮀	EA00 ECB0	4543	2
뮁	EA01 ECB0	4544	2
뮂	EA02 ECB0	4545	2
뮃	EA03 ECB0	4546	2
뮑	EA04 ECB0	4547	2
뮒	EA05 ECB0	4548	2
뮕	EA06 ECB0	4549	2
뮗	EA07 ECB0	4550	2
뮘	EA08 ECB0	4551	2
뮙	EA09 ECB0	4552	2
뮞	EA0A ECB0	4553	2
뮥	EA00 ECB1	4554	2
뮦	EA01 ECB1	4555	2
뮧	EA02 ECB1	4556	2
뮭	EA03 ECB1	4557	2
뮰	EA04 ECB1	4558	2
뮹	EA05 ECB1	4559	2
뮺	EA06 ECB1	4560	2
뮻	EA07 ECB1	4561	2
뮽	EA08 ECB1	4562	2
뮾	EA09 ECB1	4563	2
믉	EA0A ECB1	4564	2
믋	EA00 ECB2	4565	2
믑	EA01 ECB2	4566	2
믒	EA02 ECB2	4567	2
믔	EA03 ECB2	4568	2
믖	EA04 ECB2	4569	2
믗	EA05 ECB2	4570	2
믙	EA06 ECB2	4571	2
믢	EA07 ECB2	4572	2
믤	EA08 ECB2	4573	2
믧	EA09 ECB2	4574	2
믪	EA0A ECB2	4575	2
믰	EA00 ECB7	4576	2
밁	EA01 ECB7	4577	2
밃	EA02 ECB7	4578	2
밢	EA03 ECB7	4579	2
밨	EA04 ECB7	4580	2
밯	EA05 ECB7	4581	2
밲	EA06 ECB7	4582	2
밳	EA07 ECB7	4583	2
밽	EA08 ECB7	4584	2
뱂	EA09 ECB7	4585	2
뱆	EA0A ECB7	4586	2
뱇	EA00 ECC0	4587	2
뱊	EA01 ECC0	4588	2
뱍	EA02 ECC0	4589	2
뱑	EA03 ECC0	4590	2
뱓	EA04 ECC0	4591	2
뱕	EA05 ECC0	4592	2
뱖	EA06 ECC0	4593	2
뱛	EA07 ECC0	4594	2
뱝	EA08 ECC0	4595	2
뱠	EA09 ECC0	4596	2
뱢	EA0A ECC0	4597	2
뱣	EA00 ED13	4598	2
뱤	EA01 ED13	4599	2
뱥	EA02 ED13	4600	2
뱧	EA03 ED13	4601	2
뱨	EA04 ED13	4602	2
뱯	EA05 ED13	4603	2
뱱	EA06 ED13	4604	2
뱲	EA07 ED13	4605	2
뱳	EA08 ED13	4606	2
뱹	EA09 ED13	4607	2
뱾	EA0A ED13	4608	2
벉	EA00 ECC2	4609	2
벊	EA01 ECC2	4610	2
벎	EA02 ECC2	4611	2
벏	EA03 ECC2	4612	2
벘	EA04 ECC2	4613	2
벜	EA05 ECC2	4614	2
벝	EA06 ECC2	4615	2
벩	EA07 ECC2	4616	2
벪	EA08 ECC2	4617	2
벬	EA09 ECC2	4618	2
벭	EA0A ECC2	4619	2
벲	EA00 ECC4	4620	2
벿	EA01 ECC4	4621	2
볂	EA02 ECC4	4622	2
볃	EA03 ECC4	4623	2
볅	EA04 ECC4	4624	2
볋	EA05 ECC4	4625	2
볌	EA06 ECC4	4626	2
볚	EA07 ECC4	4627	2
볛	EA08 ECC4	4628	2
볡	EA09 ECC4	4629	2
볢	EA0A ECC4	4630	2
볦	EA00 ECC9	4631	2
볧	EA01 ECC9	4632	2
볪	EA02 ECC9	4633	2
볫	EA03 ECC9	4634	2
볱	EA04 ECC9	4635	2
볹	EA05 ECC9	4636	2
볻	EA06 ECC9	4637	2
볽	EA07 ECC9	4638	2
봀	EA08 ECC9	4639	2
봁	EA09 ECC9	4640	2
봌	EA0A ECC9	4641	2
봏	EA00 ECCD	4642	2
봑	EA01 ECCD	4643	2
봒	EA02 ECCD	4644	2
봗	EA03 ECCD	4645	2
봝	EA04 ECCD	4646	2
봩	EA05 ECCD	4647	2
봰	EA06 ECCD	4648	2
봹	EA07 ECCD	4649	2
뵆	EA08 ECCD	4650	2
뵊	EA09 ECCD	4651	2
뵍	EA0A ECCD	4652	2
뵓	EA00 ECD1	4653	2
뵔	EA01 ECD1	4654	2
뵛	EA02 ECD1	4655	2
뵜	EA03 ECD1	4656	2
뵞	EA04 ECD1	4657	2
뵢	EA05 ECD1	4658	2
뵦	EA06 ECD1	4659	2
뵱	EA07 ECD1	4660	2
뵳	EA08 ECD1	4661	2
뵷	EA09 ECD1	4662	2
뵹	EA0A ECD1	4663	2
뵺	EA00 ECDA	4664	2
뵼	EA01 ECDA	4665	2
뵽	EA02 ECDA	4666	2
뵿	EA03 ECDA	4667	2
붋	EA04 ECDA	4668	2
붏	EA05 ECDA	4669	2
붗	EA06 ECDA	4670	2
붚	EA07 ECDA	4671	2
붛	EA08 ECDA	4672	2
붟	EA09 ECDA	4673	2
붠	EA0A ECDA	4674	2
붥	EA00 ECDB	4675	2
붧	EA01 ECDB	4676	2
붨	EA02 ECDB	4677	2
붱	EA03 ECDB	4678	2
붲	EA04 ECDB	4679	2
붳	EA05 ECDB	4680	2
붴	EA06 ECDB	4681	2
붶	EA07 ECDB	4682	2
붷	EA08 ECDB	4683	2
붹	EA09 ECDB	4684	2
붽	EA0A ECDB	4685	2
뷃	EA00 ECEE	4686	2
뷉	EA01 ECEE	4687	2
뷋	EA02 ECEE	4688	2
뷍	EA03 ECEE	4689	2
뷑	EA04 ECEE	4690	2
뷙	EA05 ECEE	4691	2
뷝	EA06 ECEE	4692	2
뷞	EA07 ECEE	4693	2
뷠	EA08 ECEE	4694	2
뷡	EA09 ECEE	4695	2
뷥	EA0A ECEE	4696	2
뷨	EA00 ECF0	4697	2
뷬	EA01 ECF0	4698	2
뷳	EA02 ECF0	4699	2
뷶	EA03 ECF0	4700	2
뷹	EA04 ECF0	4701	2
뷻	EA05 ECF0	4702	2
뷽	EA06 ECF0	4703	2
븂	EA07 ECF0	4704	2
븃	EA08 ECF0	4705	2
븄	EA09 ECF0	4706	2
븅	EA0A ECF0	4707	2
븇	EA00 ECF1	4708	2
븋	EA01 ECF1	4709	2
븎	EA02 ECF1	4710	2
븓	EA03 ECF1	4711	2
븘	EA04 ECF1	4712	2
븙	EA05 ECF1	4713	2
븞	EA06 ECF1	4714	2
븣	EA07 ECF1	4715	2
븤	EA08 ECF1	4716	2
븦	EA09 ECF1	4717	2
븨	EA0A ECF1	4718	2
븩	EA00 ECFE	4719	2
븳	EA01 ECFE	4720	2
븶	EA02 ECFE	4721	2
븸	EA03 ECFE	4722	2
븿	EA04 ECFE	4723	2
빁	EA05 ECFE	4724	2
빃	EA06 ECFE	4725	2
빏	EA07 ECFE	4726	2
빐	EA08 ECFE	4727	2
빜	EA09 ECFE	4728	2
빥	EA0A ECFE	4729	2
빮	EA00 ED86	4730	2
빶	EA01 ED86	4731	2
빺	EA02 ED86	4732	2
빾	EA03 ED86	4733	2
뺊	EA04 ED86	4734	2
뺙	EA05 ED86	4735	2
뺚	EA06 ED86	4736	2
뺛	EA07 ED86	4737	2
뺝	EA08 ED86	4738	2
뺣	EA09 ED86	4739	2
뺤	EA0A ED86	4740	2
뺦	EA00 ED6D	4741	2
뺬	EA01 ED6D	4742	2
뺶	EA02 ED6D	4743	2
뺼	EA03 ED6D	4744	2
뻁	EA04 ED6D	4745	2
뻅	EA05 ED6D	4746	2
뻇	EA06 ED6D	4747	2
뻌	EA07 ED6D	4748	2
뻍	EA08 ED6D	4749	2
뻙	EA09 ED6D	4750	2
뻞	EA0A ED6D	4751	2
뻠	EA00 ED48	4752	2
뻭	EA01 ED48	4753	2
뻮	EA02 ED48	4754	2
뻰	EA03 ED48	4755	2
뻲	EA04 ED48	4756	2
뻳	EA05 ED48	4757	2
뻶	EA06 ED48	4758	2
뻷	EA07 ED48	4759	2
뻽	EA08 ED48	4760	2
뻾	EA09 ED48	4761	2
뼂	EA0A ED48	4762	2
뼆	EA00 ED8E	4763	2
뼌	EA01 ED8E	4764	2
뼍	EA02 ED8E	4765	2
뼙	EA03 ED8E	4766	2
뼞	EA04 ED8E	4767	2
뼢	EA05 ED8E	4768	2
뼣	EA06 ED8E	4769	2
뼬	EA07 ED8E	4770	2
뼭	EA08 ED8E	4771	2
뼯	EA09 ED8E	4772	2
뼵	EA0A ED8E	4773	2
뼾	EA00 ED21	4774	2
뽂	EA01 ED21	4775	2
뽉	EA02 ED21	4776	2
뽌	EA03 ED21	4777	2
뽎	EA04 ED21	4778	2
뽒	EA05 ED21	4779	2
뽓	EA06 ED21	4780	2
뽔	EA07 ED21	4781	2
뽖	EA08 ED21	4782	2
뽛	EA09 ED21	4783	2
뽞	EA0A ED21	4784	2
뽟	EA00 EE0E	4785	2
뽤	EA01 EE0E	4786	2
뽯	EA02 EE0E	4787	2
뽰	EA03 EE0E	4788	2
뽳	EA04 EE0E	4789	2
뽴	EA05 EE0E	4790	2
뽶	EA06 EE0E	4791	2
뽷	EA07 EE0E	4792	2
뽸	EA08 EE0E	4793	2
뽻	EA09 EE0E	4794	2
뽾	EA0A EE0E	4795	2
뾂	EA00 ED2B	4796	2
뾇	EA01 ED2B	4797	2
뾐	EA02 ED2B	4798	2
뾑	EA03 ED2B	4799	2
뾒	EA04 ED2B	4800	2
뾓	EA05 ED2B	4801	2
뾔	EA06 ED2B	4802	2
뾖	EA07 ED2B	4803	2
뾗	EA08 ED2B	4804	2
뾛	EA09 ED2B	4805	2
뾠	EA0A ED2B	4806	2
뾡	EA00 ED10	4807	2
뾢	EA01 ED10	4808	2
뾨	EA02 ED10	4809	2
뾩	EA03 ED10	4810	2
뾪	EA04 ED10	4811	2
뾭	EA05 ED10	4812	2
뾯	EA06 ED10	4813	2
뾲	EA07 ED10	4814	2
뾳	EA08 ED10	4815	2
뾹	EA09 ED10	4816	2
뾺	EA0A ED10	4817	2
뿄	EA00 ED1C	4818	2
뿗	EA01 ED1C	4819	2
뿢	EA02 ED1C	4820	2
뿦	EA03 ED1C	4821	2
뿨	EA04 ED1C	4822	2
뿮	EA05 ED1C	4823	2
뿯	EA06 ED1C	4824	2
뿱	EA07 ED1C	4825	2
뿶	EA08 ED1C	4826	2
뿷	EA09 ED1C	4827	2
뿼	EA0A ED1C	4828	2
쀁	EA00 ED69	4829	2
쀃	EA01 ED69	4830	2
쀇	EA02 ED69	4831	2
쀉	EA03 ED69	4832	2
쀊	EA04 ED69	4833	2
쀌	EA05 ED69	4834	2
쀍	EA06 ED69	4835	2
쀓	EA07 ED69	4836	2
쀟	EA08 ED69	4837	2
쀠	EA09 ED69	4838	2
쀣	EA0A ED69	4839	2
쀮	EA00 ED32	4840	2
쀯	EA01 ED32	4841	2
쀳	EA02 ED32	4842	2
쀵	EA03 ED32	4843	2
쀸	EA04 ED32	4844	2
쀻	EA05 ED32	4845	2
쀿	EA06 ED32	4846	2
쁄	EA07 ED32	4847	2
쁇	EA08 ED32	4848	2
쁋	EA09 ED32	4849	2
쁎	EA0A ED32	4850	2
쁏	EA00 ED15	4851	2
쁔	EA01 ED15	4852	2
쁖	EA02 ED15	4853	2
쁗	EA03 ED15	4854	2
쁟	EA04 ED15	4855	2
쁣	EA05 ED15	4856	2
쁫	EA06 ED15	4857	2
쁰	EA07 ED15	4858	2
쁲	EA08 ED15	4859	2
쁵	EA09 ED15	4860	2
쁻	EA0A ED15	4861	2
쁾	EA00 ED1F	4862	2
삀	EA01 ED1F	4863	2
삂	EA02 ED1F	4864	2
삆	EA03 ED1F	4865	2
삉	EA04 ED1F	4866	2
삍	EA05 ED1F	4867	2
삕	EA06 ED1F	4868	2
삛	EA07 ED1F	4869	2
삝	EA08 ED1F	4870	2
삟	EA09 ED1F	4871	2
삡	EA0A ED1F	4872	2
삦	EA00 EA02 EA32	4873	2
삮	EA01 EA02 EA32	4874	2
삱	EA02 EA02 EA32	4875	2
삸	EA03 EA02 EA32	4876	2
삺	EA04 EA02 EA32	4877	2
삻	EA05 EA02 EA32	4878	2
삾	EA06 EA02 EA32	4879	2
샃	EA07 EA02 EA32	4880	2
샆	EA08 EA02 EA32	4881	2
샇	EA09 EA02 EA32	4882	2
샊	EA0A EA02 EA32	4883	2
샋	EA00 ED33	4884	2
샎	EA01 ED33	4885	2
샏	EA02 ED33	4886	2
샓	EA03 ED33	4887	2
샟	EA04 ED33	4888	2
샣	EA05 ED33	4889	2
샩	EA06 ED33	4890	2
샳	EA07 ED33	4891	2
샸	EA08 ED33	4892	2
섁	EA09 ED33	4893	2
섊	EA0A ED33	4894	2
섗	EA00 EA04 EA32	4895	2
섚	EA01 EA04 EA32	4896	2
섡	EA02 EA04 EA32	4897	2
섪	EA03 EA04 EA32	4898	2
섳	EA04 EA04 EA32	4899	2
섷	EA05 EA04 EA32	4900	2
섺	EA06 EA04 EA32	4901	2
섽	EA07 EA04 EA32	4902	2
섿	EA08 EA04 EA32	4903	2
셎	EA09 EA04 EA32	4904	2
셐	EA0A EA04 EA32	4905	2
셓	EA00 ED35	4906	2
셚	EA01 ED35	4907	2
셛	EA02 ED35	4908	2
셞	EA03 ED35	4909	2
셟	EA04 ED35	4910	2
셣	EA05 ED35	4911	2
셭	EA06 ED35	4912	2
셵	EA07 ED35	4913	2
셶	EA08 ED35	4914	2
셿	EA09 ED35	4915	2
